ID,Title,Difficulty,Leetcode Question Link,Tags,
1430,Check If a String Is a Valid Sequence from Root to Leaves Path in a Binary Tree,Medium, https://leetcode.com/problems/check-if-a-string-is-a-valid-sequence-from-root-to-leaves-path-in-a-binary-tree," ""Tree","[' Depth-First Search""']"
653,Two Sum IV - Input is a BST,Easy, https://leetcode.com/problems/two-sum-iv-input-is-a-bst," ""Tree","[' Depth-First Search', ' Breadth-First Search', ' Binary Search Tree""']"
1373,Maximum Sum BST in Binary Tree,Hard, https://leetcode.com/problems/maximum-sum-bst-in-binary-tree," ""Tree","[' Depth-First Search', ' Dynamic Programming', ' Binary Search Tree""']"
538,Convert BST to Greater Tree,Easy, https://leetcode.com/problems/convert-bst-to-greater-tree," ""Tree","[' Depth-First Search', ' Binary Search Tree""']"
270,Closest Binary Search Tree Value,Easy, https://leetcode.com/problems/closest-binary-search-tree-value," ""Tree","[' Binary Search""']"
1161,Maximum Level Sum of a Binary Tree,Medium, https://leetcode.com/problems/maximum-level-sum-of-a-binary-tree," ""Tree","[' Breadth-First Search""']"
427,Construct Quad Tree,Medium, https://leetcode.com/problems/construct-quad-tree," ""Tree","[' Divide and Conquer""']"
1008,Construct Binary Search Tree from Preorder Traversal,Medium, https://leetcode.com/problems/construct-binary-search-tree-from-preorder-traversal," ""Tree","[' Binary Search Tree', ' Recursion""']"
652,Find Duplicate Subtrees,Medium, https://leetcode.com/problems/find-duplicate-subtrees," ""Tree","[' Depth-First Search', ' Hash Table""']"
285,Inorder Successor in BST,Medium, https://leetcode.com/problems/inorder-successor-in-bst," ""Tree","[' Depth-First Search', ' Binary Search Tree""']"
1245,Tree Diameter,Medium, https://leetcode.com/problems/tree-diameter," ""Tree","[' Depth-First Search""']"
129,Sum Root to Leaf Numbers,Medium, https://leetcode.com/problems/sum-root-to-leaf-numbers," ""Tree","[' Depth-First Search', ' Binary Tree""']"
515,Find Largest Value in Each Tree Row,Medium, https://leetcode.com/problems/find-largest-value-in-each-tree-row," ""Tree","[' Breadth-First Search""']"
1022,Sum of Root To Leaf Binary Numbers,Easy, https://leetcode.com/problems/sum-of-root-to-leaf-binary-numbers," ""Tree","[' Depth-First Search', ' Binary Tree""']"
662,Maximum Width of Binary Tree,Medium, https://leetcode.com/problems/maximum-width-of-binary-tree," ""Tree","[' Breadth-First Search', ' Binary Tree""']"
226,Invert Binary Tree,Easy, https://leetcode.com/problems/invert-binary-tree," ""Tree","[' Depth-First Search', ' Breadth-First Search', ' Binary Tree""']"
298,Binary Tree Longest Consecutive Sequence,Medium, https://leetcode.com/problems/binary-tree-longest-consecutive-sequence," ""Tree","[' Depth-First Search', ' Binary Tree""']"
938,Range Sum of BST,Easy, https://leetcode.com/problems/range-sum-of-bst," ""Tree","[' Depth-First Search', ' Breadth-First Search', ' Binary Search Tree""']"
951,Flip Equivalent Binary Trees,Medium, https://leetcode.com/problems/flip-equivalent-binary-trees," ""Tree","[' Depth-First Search', ' Binary Tree""']"
366,Find Leaves of Binary Tree,Medium, https://leetcode.com/problems/find-leaves-of-binary-tree," ""Tree","[' Depth-First Search', ' Binary Tree""']"
222,Count Complete Tree Nodes,Medium, https://leetcode.com/problems/count-complete-tree-nodes," ""Tree","[' Depth-First Search', ' Binary Search""']"
1339,Maximum Product of Splitted Binary Tree,Medium, https://leetcode.com/problems/maximum-product-of-splitted-binary-tree," ""Tree","[' Depth-First Search', ' Binary Tree""']"
100,Same Tree,Easy, https://leetcode.com/problems/same-tree," ""Tree","[' Depth-First Search', ' Breadth-First Search', ' Binary Tree""']"
1382,Balance a Binary Search Tree,Medium, https://leetcode.com/problems/balance-a-binary-search-tree," ""Tree","[' Depth-First Search', ' Binary Search Tree""']"
559,Maximum Depth of N-ary Tree,Easy, https://leetcode.com/problems/maximum-depth-of-n-ary-tree," ""Tree","[' Depth-First Search', ' Breadth-First Search""']"
450,Delete Node in a BST,Medium, https://leetcode.com/problems/delete-node-in-a-bst," ""Tree","[' Binary Search Tree""']"
637,Average of Levels in Binary Tree,Easy, https://leetcode.com/problems/average-of-levels-in-binary-tree," ""Tree","[' Breadth-First Search""']"
1110,Delete Nodes And Return Forest,Medium, https://leetcode.com/problems/delete-nodes-and-return-forest," ""Tree","[' Depth-First Search', ' Binary Tree""']"
250,Count Univalue Subtrees,Medium, https://leetcode.com/problems/count-univalue-subtrees," ""Tree","[' Depth-First Search', ' Binary Tree""']"
671,Second Minimum Node In a Binary Tree,Easy, https://leetcode.com/problems/second-minimum-node-in-a-binary-tree," ""Tree","[' Depth-First Search', ' Binary Tree""']"
429,N-ary Tree Level Order Traversal,Medium, https://leetcode.com/problems/n-ary-tree-level-order-traversal," ""Tree","[' Breadth-First Search""']"
654,Maximum Binary Tree,Medium, https://leetcode.com/problems/maximum-binary-tree," ""Tree","[' Array', ' Divide and Conquer', ' Binary Tree""']"
965,Univalued Binary Tree,Easy, https://leetcode.com/problems/univalued-binary-tree," ""Tree","[' Depth-First Search', ' Breadth-First Search', ' Binary Tree""']"
590,N-ary Tree Postorder Traversal,Easy, https://leetcode.com/problems/n-ary-tree-postorder-traversal," ""Tree","[' Depth-First Search""']"
144,Binary Tree Preorder Traversal,Medium, https://leetcode.com/problems/binary-tree-preorder-traversal," ""Tree","[' Depth-First Search', ' Binary Tree""']"
558,Logical OR of Two Binary Grids Represented as Quad-Trees,Medium, https://leetcode.com/problems/logical-or-of-two-binary-grids-represented-as-quad-trees," ""Tree","[' Divide and Conquer""']"
428,Serialize and Deserialize N-ary Tree,Hard, https://leetcode.com/problems/serialize-and-deserialize-n-ary-tree," ""Tree","[' Design""']"
508,Most Frequent Subtree Sum,Medium, https://leetcode.com/problems/most-frequent-subtree-sum," ""Tree","[' Depth-First Search', ' Hash Table', ' Binary Tree""']"
919,Complete Binary Tree Inserter,Medium, https://leetcode.com/problems/complete-binary-tree-inserter," ""Tree","[' Breadth-First Search', ' Design', ' Binary Tree""']"
1026,Maximum Difference Between Node and Ancestor,Medium, https://leetcode.com/problems/maximum-difference-between-node-and-ancestor," ""Tree","[' Depth-First Search', ' Binary Tree""']"
742,Closest Leaf in a Binary Tree,Medium, https://leetcode.com/problems/closest-leaf-in-a-binary-tree," ""Tree","[' Depth-First Search', ' Breadth-First Search', ' Binary Tree""']"
549,Binary Tree Longest Consecutive Sequence II,Medium, https://leetcode.com/problems/binary-tree-longest-consecutive-sequence-ii," ""Tree","[' Depth-First Search', ' Binary Tree""']"
783,Minimum Distance Between BST Nodes,Easy, https://leetcode.com/problems/minimum-distance-between-bst-nodes," ""Tree","[' Depth-First Search', ' Binary Search Tree', ' Binary Tree""']"
979,Distribute Coins in Binary Tree,Medium, https://leetcode.com/problems/distribute-coins-in-binary-tree," ""Tree","[' Depth-First Search', ' Binary Tree""']"
687,Longest Univalue Path,Easy, https://leetcode.com/problems/longest-univalue-path," ""Tree","[' Depth-First Search', ' Binary Tree""']"
814,Binary Tree Pruning,Medium, https://leetcode.com/problems/binary-tree-pruning," ""Tree","[' Depth-First Search', ' Binary Tree""']"
501,Find Mode in Binary Search Tree,Easy, https://leetcode.com/problems/find-mode-in-binary-search-tree," ""Tree","[' Depth-First Search', ' Binary Search Tree""']"
958,Check Completeness of a Binary Tree,Medium, https://leetcode.com/problems/check-completeness-of-a-binary-tree," ""Tree","[' Breadth-First Search', ' Binary Tree""']"
872,Leaf-Similar Trees,Easy, https://leetcode.com/problems/leaf-similar-trees," ""Tree","[' Depth-First Search', ' Binary Tree""']"
111,Minimum Depth of Binary Tree,Easy, https://leetcode.com/problems/minimum-depth-of-binary-tree," ""Tree","[' Depth-First Search', ' Breadth-First Search""']"
536,Construct Binary Tree from String,Medium, https://leetcode.com/problems/construct-binary-tree-from-string," ""Tree","[' String', ' Depth-First Search', ' Binary Tree""']"
606,Construct String from Binary Tree,Easy, https://leetcode.com/problems/construct-string-from-binary-tree," ""Tree","[' String', ' Depth-First Search', ' Binary Tree""']"
1325,Delete Leaves With a Given Value,Medium, https://leetcode.com/problems/delete-leaves-with-a-given-value," ""Tree","[' Depth-First Search', ' Binary Tree""']"
663,Equal Tree Partition,Medium, https://leetcode.com/problems/equal-tree-partition," ""Tree","[' Depth-First Search', ' Binary Tree""']"
776,Split BST,Medium, https://leetcode.com/problems/split-bst," ""Tree","[' Depth-First Search', ' Binary Search Tree', ' Binary Tree""']"
1028,Recover a Tree From Preorder Traversal,Hard, https://leetcode.com/problems/recover-a-tree-from-preorder-traversal," ""Tree","[' Depth-First Search', ' Binary Tree""']"
1080,Insufficient Nodes in Root to Leaf Paths,Medium, https://leetcode.com/problems/insufficient-nodes-in-root-to-leaf-paths," ""Tree","[' Depth-First Search', ' Binary Tree""']"
1305,All Elements in Two Binary Search Trees,Medium, https://leetcode.com/problems/all-elements-in-two-binary-search-trees," ""Tree","[' Depth-First Search', ' Binary Search Tree', ' Sorting""']"
530,Minimum Absolute Difference in BST,Easy, https://leetcode.com/problems/minimum-absolute-difference-in-bst," ""Tree","[' Depth-First Search', ' Breadth-First Search', ' Binary Search Tree', ' Binary Tree""']"
1145,Binary Tree Coloring Game,Medium, https://leetcode.com/problems/binary-tree-coloring-game," ""Tree","[' Depth-First Search', ' Binary Tree""']"
1123,Lowest Common Ancestor of Deepest Leaves,Medium, https://leetcode.com/problems/lowest-common-ancestor-of-deepest-leaves," ""Tree","[' Depth-First Search', ' Breadth-First Search', ' Binary Tree""']"
971,Flip Binary Tree To Match Preorder Traversal,Medium, https://leetcode.com/problems/flip-binary-tree-to-match-preorder-traversal," ""Tree","[' Depth-First Search', ' Binary Tree""']"
510,Inorder Successor in BST II,Medium, https://leetcode.com/problems/inorder-successor-in-bst-ii," ""Tree","[' Depth-First Search', ' Binary Search Tree', ' Binary Tree""']"
513,Find Bottom Left Tree Value,Medium, https://leetcode.com/problems/find-bottom-left-tree-value," ""Tree","[' Depth-First Search', ' Breadth-First Search', ' Binary Tree""']"
865,Smallest Subtree with all the Deepest Nodes,Medium, https://leetcode.com/problems/smallest-subtree-with-all-the-deepest-nodes," ""Tree","[' Depth-First Search', ' Breadth-First Search', ' Binary Tree""']"
1379,Find a Corresponding Node of a Binary Tree in a Clone of That Tree,Medium, https://leetcode.com/problems/find-a-corresponding-node-of-a-binary-tree-in-a-clone-of-that-tree," ""Tree","[' Depth-First Search', ' Breadth-First Search', ' Binary Tree""']"
655,Print Binary Tree,Medium, https://leetcode.com/problems/print-binary-tree," ""Tree","[' Depth-First Search', ' Binary Tree""']"
998,Maximum Binary Tree II,Medium, https://leetcode.com/problems/maximum-binary-tree-ii," ""Tree","[' Depth-First Search', ' Binary Tree""']"
1361,Validate Binary Tree Nodes,Medium, https://leetcode.com/problems/validate-binary-tree-nodes," ""Tree","[' Depth-First Search', ' Breadth-First Search', ' Union Find', ' Binary Tree""']"
1443,Minimum Time to Collect All Apples in a Tree,Medium, https://leetcode.com/problems/minimum-time-to-collect-all-apples-in-a-tree," ""Tree","[' Depth-First Search""']"
1522,Diameter of N-Ary Tree,Medium, https://leetcode.com/problems/diameter-of-n-ary-tree," ""Tree","[' Depth-First Search', ' Recursion""']"
623,Add One Row to Tree,Medium, https://leetcode.com/problems/add-one-row-to-tree," ""Tree","[' Breadth-First Search', ' Depth-First Search""']"
1376,Time Needed to Inform All Employees,Medium, https://leetcode.com/problems/time-needed-to-inform-all-employees," ""Tree","[' Depth-First Search', ' Breadth-First Search""']"
894,All Possible Full Binary Trees,Medium,https://leetcode.com/problems/all-possible-full-binary-trees,"Tree, Dynamic Programming",
156,Binary Tree Upside Down,Medium,https://leetcode.com/problems/binary-tree-upside-down,"Tree, Recursion",
834,Sum of Distances in Tree,Hard,https://leetcode.com/problems/sum-of-distances-in-tree,"Tree, Dynamic Programming",
331,Verify Preorder Serialization of a Binary Tree,Medium,https://leetcode.com/problems/verify-preorder-serialization-of-a-binary-tree,"Stack, Tree",
1483,Kth Ancestor of a Tree Node,Hard,https://leetcode.com/problems/kth-ancestor-of-a-tree-node,"Tree, Binary Lifting",
1530,Number of Good Leaf Nodes Pairs,Medium,https://leetcode.com/problems/number-of-good-leaf-nodes-pairs,"Tree, Depth-First Search, Binary Tree",
988,Smallest String Starting From Leaf,Medium,https://leetcode.com/problems/smallest-string-starting-from-leaf,"Tree, Depth-First Search",
1302,Deepest Leaves Sum,Medium,https://leetcode.com/problems/deepest-leaves-sum,"Tree, Breadth-First Search",
1261,Find Elements in a Contaminated Binary Tree,Medium,https://leetcode.com/problems/find-elements-in-a-contaminated-binary-tree,"Tree, Depth-First Search",
1377,Frog Position After T Seconds,Hard,https://leetcode.com/problems/frog-position-after-t-seconds,"Tree, Depth-First Search, Breadth-First Search, Graph",
1506,Find Root of N-Ary Tree,Medium,https://leetcode.com/problems/find-root-of-n-ary-tree,Tree,
1516,Move Sub-Tree of N-Ary Tree,Hard,https://leetcode.com/problems/move-sub-tree-of-n-ary-tree,"Tree, Depth-First Search",
563,Binary Tree Tilt,Easy,https://leetcode.com/problems/binary-tree-tilt,"Tree, Depth-First Search",
255,Verify Preorder Sequence in Binary Search Tree,Medium,https://leetcode.com/problems/verify-preorder-sequence-in-binary-search-tree,"Stack, Tree",
431,Encode N-ary Tree to Binary Tree,Hard,https://leetcode.com/problems/encode-n-ary-tree-to-binary-tree,Tree,
1273,Delete Tree Nodes,Medium,https://leetcode.com/problems/delete-tree-nodes,"Tree, Depth-First Search",
1448,Count Good Nodes in Binary Tree,Medium,https://leetcode.com/problems/count-good-nodes-in-binary-tree,"Tree, Depth-First Search",
1469,Find All The Lonely Nodes,Easy,https://leetcode.com/problems/find-all-the-lonely-nodes,Tree,
1519,Number of Nodes in the Sub-Tree With the Same Label,Medium,https://leetcode.com/problems/number-of-nodes-in-the-sub-tree-with-the-same-label,"Tree, Depth-First Search",
